stock_code,year,industry_code,digital,capital,tfp_lp,op_efficiency,roa,rndr,iapply,tat,mer,size,top1,growth,slack,lev,tier1,state_owned
66,2018,C39,3.196659492,0,9.3579216,0.18158911446777126,0.066014,0.048037104,4.17438727,0.641555,0.060574,23.47065877,40.75,0.752433,1.31949,0.584406,0,1
66,2019,C39,5.670013324,0,9.337199211,0.2014087620601024,0.053799,0.050156666,4.59511985,0.57568,0.054171,23.68206051,40.59,0.310116,1.459383,0.600809,0,1
66,2020,C39,5.622309324,0,9.598100662,0.1920713420393667,0.035401,0.045384127,4.86753445,0.587228,0.050393,23.92603219,41.51,0.978627,1.584179,0.660481,0,1
66,2021,C39,3.9526342649999995,1,9.709057808,0.17228166798547773,0.020864,0.04592559,5.429345629,0.590642,0.060576,24.12847195,41.34,0.264241,1.305723,0.670954,0,1
70,2012,C38,0.086322241,0,8.247930527,0.13271553056703655,0.027426,0.032025102,1.386294361,0.844745,0.0764,21.36827518,49.14,-0.012217,1.523499,0.509238,0,1
70,2013,C38,0.080158393,0,8.148146629,0.1374274372929163,0.028579,0.030401838,2.197224577,0.740589,0.077425,21.475893,45.33,0.170322,1.511633,0.482769,0,1
70,2014,C38,0.0,0,8.303268433,0.13649475936983746,0.02715,0.0353218,1.098612289,0.787088,0.07986,21.61520363,45.33,0.432718,1.465261,0.51634,0,1
70,2015,C38,0.213494261,0,8.466547966,0.11835055557781726,-0.071878,0.033836477,2.397895273,0.74544,0.075219,21.91305132,39.18,0.321172,1.09349,0.64449,0,1
70,2016,C38,0.597055026,0,9.041725159,0.1232266610745224,0.028812,0.048355751,3.36729583,1.056553,0.06865,22.19700657,39.18,0.211501,1.084893,0.6724,0,1
70,2017,C38,0.577279714,0,9.206180573,0.13211641383474215,0.041229,0.045772175,3.091042453,1.030755,0.063662,22.39281455,39.18,0.357078,1.120502,0.688177,0,1
70,2018,C38,0.409799676,0,9.212911606,0.14088559291545566,0.04177,0.035221079,2.944438979,0.872982,0.018537,22.60062506,39.18,0.142137,1.180616,0.694881,0,1
70,2019,C38,1.629501498,0,9.00266552,0.16170993713283366,0.05181,0.035058381,3.555348061,0.604978,0.029743,22.69101696,36.17,0.397214,1.259359,0.5931,0,1
70,2020,C38,3.184976348,1,9.125026703,0.15355033791600703,0.005782,0.03054093,4.605170186,0.549906,0.029856,22.87359732,36.1,1.897925,1.303555,0.705036,0,1
70,2021,C38,5.813341896,1,9.127169609,0.0920189230389965,-0.072345,0.032735188,3.33220451,0.498748,0.029391,22.94298332,37.07,0.680602,1.593612,0.697191,0,1
